frame,pump_rpm,time_s,area_um2,area_mm2,r_eff_um,coverage
1345,235,1.345,89894.95643923138,0.0898949564392313,169.1580720884125,0.7777777777777778
1346,235,1.346,88651.86106693446,0.0886518610669344,167.98441536701293,0.7833333333333333
1347,235,1.347,87038.94148015004,0.08703894148015,166.44925820232476,0.7638888888888888
1348,235,1.348,86427.06372272196,0.0864270637227219,165.86316292890007,0.7694444444444445
1349,235,1.349,86889.07922558443,0.0868890792255844,166.30590163584137,0.7694444444444445
1350,235,1.35,90429.50124770796,0.0904295012477079,169.660261257063,0.775
1351,235,1.351,89341.86344349876,0.0893418634434987,168.63688322590602,0.7777777777777778
1352,235,1.352,89464.34114063568,0.0894643411406356,168.7524347853493,0.7805555555555556
1353,235,1.353,92129.09049142207,0.0921290904914221,171.2471906588272,0.7666666666666667
1354,235,1.354,87688.59738350341,0.0876885973835034,167.06928937647163,0.7666666666666667
1355,235,1.355,87873.54494280029,0.0878735449428003,167.2453828639493,0.7777777777777778
1356,235,1.356,87818.67509187467,0.0878186750918746,167.19315917018233,0.7722222222222223
1357,235,1.357,88066.96197501862,0.0880669619750186,167.42934223970542,0.7666666666666667
1358,235,1.358,87076.85949470467,0.0870768594947046,166.48551058576052,0.7666666666666667
1359,235,1.359,91770.71755518748,0.0917707175551874,170.91379891628563,0.7722222222222223
1360,235,1.36,87906.0001806596,0.0879060001806596,167.2762652392085,0.7638888888888888
1361,235,1.361,89566.51861891322,0.0895665186189132,168.84877360367364,0.7666666666666667
1362,235,1.362,89903.40107448978,0.0899034010744897,169.16601716525847,0.7638888888888888
1363,235,1.363,90609.54815650392,0.0906095481565039,169.8290757228027,0.7722222222222223
1364,235,1.364,88715.1472322985,0.0887151472322985,168.044364434786,0.7611111111111111
1365,235,1.365,89067.50058455326,0.0890675005845532,168.37774785803452,0.7694444444444445
1366,235,1.366,89296.1934125763,0.0892961934125762,168.59377557253686,0.7666666666666667
1367,235,1.367,89912.78428892657,0.0899127842889265,169.17484486020945,0.7694444444444445
1368,235,1.368,89740.10010618455,0.0897401001061845,169.01231035318577,0.7638888888888888
1369,235,1.369,90690.74138572675,0.0906907413857267,169.90514874015523,0.7583333333333333
1370,235,1.37,90885.3489692294,0.0908853489692294,170.0873454615878,0.7638888888888888
1371,235,1.371,92137.8494952449,0.0921378494952449,171.25533097118654,0.7555555555555555
1372,235,1.372,90986.421833075,0.090986421833075,170.1818955645884,0.7527777777777778
1373,235,1.373,91497.78931893932,0.0914977893189393,170.65945887696947,0.7638888888888888
1374,235,1.374,91849.07911390436,0.0918490791139043,170.98675363557516,0.7583333333333333
1375,235,1.375,91580.63411205552,0.0915806341120555,170.73670144654827,0.7611111111111111
1376,235,1.376,90782.5548291652,0.0907825548291652,169.991131224971,0.7527777777777778
1377,235,1.377,92111.84105717916,0.0921118410571791,171.23115850536698,0.7583333333333333
1378,235,1.378,90819.19336797085,0.0908191933679708,170.02543075746783,0.7472222222222222
1379,235,1.379,91387.99337077484,0.0913879933707748,170.55703376998662,0.75
1380,235,1.38,93004.10867497428,0.0930041086749742,172.05849949059754,0.75
1381,235,1.381,91102.78100998604,0.091102781009986,170.2906804681791,0.7444444444444445
1382,235,1.382,93415.1602996936,0.0934151602996936,172.43830503352794,0.75
1383,235,1.383,92658.99390775252,0.0926589939077525,171.73896996512252,0.7527777777777778
1384,235,1.384,93071.4248499948,0.0930714248499947,172.12075601438968,0.75
1385,235,1.385,92425.91638042992,0.0924259163804299,171.5228349914005,0.7444444444444445
1386,235,1.386,92089.09035646432,0.0920890903564643,171.21001101026476,0.7472222222222222
1387,235,1.387,93852.58359697282,0.0938525835969728,172.841560982326,0.7444444444444445
1388,235,1.388,92490.40007272034,0.0924904000727203,171.5826585650219,0.7472222222222222
1389,235,1.389,92444.29965775882,0.0924442996577588,171.539891868922,0.7472222222222222
1390,235,1.39,94647.93010003654,0.0946479301000365,173.57238218585928,0.75
1391,235,1.391,92867.51905340406,0.092867519053404,171.93210700756285,0.7444444444444445
1392,235,1.392,92802.35533558013,0.0928023553355801,171.8717753572593,0.7444444444444445
1393,235,1.393,94878.0638819841,0.0948780638819841,173.78327225487718,0.7388888888888889
1394,235,1.394,92821.1590125577,0.0928211590125577,171.88918686390593,0.7416666666666667
1395,235,1.395,93067.15072857044,0.0930671507285704,172.11680381607414,0.7527777777777778
1396,235,1.396,93362.3678443492,0.0933623678443492,172.38957242937863,0.75
1397,235,1.397,95885.21145409242,0.0958852114540924,174.70320759694383,0.75
1398,235,1.398,93612.29819203074,0.0936122981920307,172.62016099780573,0.7388888888888889
1399,235,1.399,94041.15243711536,0.0940411524371153,173.01511069513754,0.75
1400,235,1.4,94051.20329403738,0.0940512032940373,173.02435613512216,0.75
1401,235,1.401,97637.76134227878,0.0976377613422787,176.29255429569588,0.7444444444444445
1402,235,1.402,95644.24398733092,0.0956442439873309,174.48354769932325,0.75
1403,235,1.403,95627.37850624725,0.0956273785062472,174.46816319425682,0.75
1404,235,1.404,93924.34834828398,0.0939243483482839,172.9076303481977,0.7444444444444445
1405,235,1.405,95524.49741166893,0.0955244974116689,174.37428680534336,0.7444444444444445
1406,235,1.406,93984.65529500584,0.0939846552950058,172.96313170724017,0.7527777777777778
1407,235,1.407,96496.40211181575,0.0964964021118157,175.25911894494214,0.7527777777777778
1408,235,1.408,94332.41064689204,0.094332410646892,173.28282920259238,0.75
1409,235,1.409,96102.46756139674,0.0961024675613967,174.9010163248048,0.75
1410,235,1.41,94729.85494481324,0.0947298549448132,173.64748586055168,0.7472222222222222
1411,235,1.411,95715.71969679905,0.095715719696799,174.54873199965593,0.7416666666666667
1412,235,1.412,94925.84489486532,0.0949258448948653,173.82702575947374,0.7472222222222222
1413,235,1.413,94697.84835033704,0.094697848350337,173.61814804404997,0.75
1414,235,1.414,94822.09436463087,0.0948220943646308,173.7320064493423,0.7555555555555555
1415,235,1.415,93279.18586122878,0.0932791858612287,172.31275934998075,0.7444444444444445
1416,235,1.416,93781.21912432084,0.0937812191243208,172.77583507435205,0.7388888888888889
1417,235,1.417,96225.96255953088,0.0962259625595308,175.01335717667374,0.7444444444444445
1418,235,1.418,97263.9690693763,0.0972639690693763,175.95477522436525,0.7527777777777778
1419,235,1.419,95025.95525992793,0.0950259552599279,173.91866203284118,0.7472222222222222
1420,235,1.42,95210.50296974886,0.0952105029697488,174.08746182250525,0.7416666666666667
1421,235,1.421,95213.26088140631,0.0952132608814063,174.08998315339116,0.75
1422,235,1.422,96421.53196434009,0.09642153196434,175.19111525769742,0.7472222222222222
1423,235,1.423,94037.26286797164,0.0940372628679716,173.0115326807414,0.7416666666666667
1424,235,1.424,97083.19032374617,0.0970831903237461,175.79118084338282,0.7416666666666667
1425,235,1.425,96763.32952725586,0.0967633295272558,175.50135158620702,0.7444444444444445
1426,235,1.426,96111.5474414844,0.0961115474414844,174.90927856190734,0.7416666666666667
1427,235,1.427,96330.41377993392,0.0963304137799339,175.10831803865918,0.7472222222222222
1428,235,1.428,97496.9542443274,0.0974969542443274,176.16538936118553,0.7388888888888889
1429,235,1.429,96266.47520749604,0.096266475207496,175.05019499164453,0.7472222222222222
1430,235,1.43,95274.57665211213,0.0952745766521121,174.1460296714876,0.7444444444444445
1431,235,1.431,96662.11168307712,0.0966621116830771,175.40953727812277,0.75
1432,235,1.432,97004.64629973944,0.0970046462997394,175.72005555134828,0.7416666666666667
1433,235,1.433,96108.21653227332,0.0961082165322733,174.90624764631772,0.7416666666666667
1434,235,1.434,94487.76059495936,0.0944877605949593,173.42545465052925,0.7472222222222222
1435,235,1.435,96265.28791493714,0.0962652879149371,175.04911550663,0.7444444444444445
1436,235,1.436,97008.28771438716,0.0970082877143871,175.7233536592419,0.7444444444444445
1437,235,1.437,95104.3522728437,0.0951043522728437,173.9903892390382,0.7444444444444445
1438,235,1.438,99809.33036960378,0.0998093303696037,178.24224131790123,0.7388888888888889
1439,235,1.439,97257.90778933496,0.0972579077893349,175.94929257856316,0.7444444444444445
1440,235,1.44,95401.40368578724,0.0954014036857872,174.26190045158123,0.7277777777777777
1441,235,1.441,95062.65434233849,0.0950626543423384,173.95224253811386,0.7166666666666667
1442,235,1.442,95636.99379683162,0.0956369937968316,174.4769343220741,0.725
1443,235,1.443,95792.75001431996,0.0957927500143199,174.61895473942826,0.7333333333333333
1444,235,1.444,95195.151507047,0.095195151507047,174.07342658044286,0.7138888888888889
1445,235,1.445,94897.84247422716,0.0948978424742271,173.8013850262953,0.7166666666666667
1446,235,1.446,95911.56939827782,0.0959115693982778,174.72721808257165,0.7222222222222222
1447,235,1.447,95372.82609399749,0.0953728260939974,174.23579832803244,0.7138888888888889
1448,235,1.448,96125.59336884042,0.0961255933688404,174.92205888505012,0.7055555555555556
1449,235,1.449,94343.76648001037,0.0943437664800103,173.29325887178132,0.7083333333333334
1450,235,1.45,95035.97404873776,0.0950359740487377,173.9278300986343,0.7111111111111111
1451,235,1.451,98257.11264892587,0.0982571126489258,176.85081380651744,0.7
1452,235,1.452,96429.27027267207,0.096429270272672,175.19814509657414,0.7055555555555556
1453,235,1.453,95955.55852128816,0.0959555585212881,174.76728215433602,0.6972222222222222
1454,235,1.454,93966.01978198472,0.0939660197819847,172.94598307548912,0.7
1455,235,1.455,95280.55854910528,0.0952805585491052,174.151496540494,0.6972222222222222
1456,235,1.456,95182.26436016949,0.0951822643601695,174.0616434921865,0.6916666666666667
1457,235,1.457,96667.23248812847,0.0966672324881284,175.41418349437484,0.6916666666666667
1458,235,1.458,94254.69048221911,0.0942546904822191,173.2114309151783,0.6916666666666667
1459,235,1.459,95051.94916015622,0.0950519491601562,173.9424477196891,0.6944444444444444
1460,235,1.46,93164.56782490738,0.0931645678249073,172.2068610151997,0.6888888888888889
1461,235,1.461,94929.8961199688,0.0949298961199687,173.83073499639335,0.6805555555555556
1462,235,1.462,94526.67983315152,0.0945266798331515,173.46116769762065,0.7
1463,235,1.463,94408.54953916727,0.0944085495391672,173.3527463254883,0.6888888888888889
1464,235,1.464,93546.40998578908,0.093546409985789,172.5594017012076,0.7
1465,235,1.465,93012.33587636522,0.0930123358763652,172.0661095233292,0.6777777777777778
1466,235,1.466,94661.30029540868,0.0946613002954086,173.58464138005172,0.6916666666666667
1467,235,1.467,94515.35167807342,0.0945153516780734,173.45077352167817,0.7
1468,235,1.468,92939.74755463022,0.0929397475546302,171.99895484003554,0.6888888888888889
1469,235,1.469,95160.77265287148,0.0951607726528714,174.04199123285474,0.6944444444444444
1470,235,1.47,95254.28680295568,0.0952542868029556,174.12748545467187,0.6944444444444444
1471,235,1.471,94836.56687154778,0.0948365668715477,173.7452641281017,0.6805555555555556
1472,235,1.472,95759.42234794992,0.0957594223479499,174.5885758822767,0.6833333333333333
1473,235,1.473,94608.415958747,0.0946084159587469,173.5361464244769,0.6916666666666667
1474,235,1.474,94908.24913685162,0.0949082491368516,173.8109144462858,0.6916666666666667
1475,235,1.475,94225.1238579774,0.0942251238579774,173.1842615565467,0.6916666666666667
1476,235,1.476,95117.9211855991,0.0951179211855991,174.0028007436283,0.6833333333333333
1477,235,1.477,94276.8744630242,0.0942768744630241,173.23181341799997,0.6861111111111111
1478,235,1.478,95135.9757749659,0.0951359757749659,174.019313930705,0.6888888888888889
1479,235,1.479,94697.35630623056,0.0946973563062305,173.61769698893633,0.6916666666666667
1480,235,1.48,94594.96053437112,0.0945949605343711,173.52380563270228,0.6888888888888889
1481,235,1.481,96797.39703022593,0.0967973970302259,175.5322432819065,0.6833333333333333
1482,235,1.482,95985.57548141688,0.0959855754814168,174.79461549708975,0.6888888888888889
1483,235,1.483,94189.71426511214,0.0941897142651121,173.15171736778012,0.6861111111111111
1484,235,1.484,92541.50176897582,0.0925415017689758,171.63005242485872,0.6861111111111111
1485,235,1.485,94874.72798715786,0.0948747279871578,173.7802171344895,0.6805555555555556
1486,235,1.486,94805.97545580516,0.0948059754558051,173.71723937733003,0.6861111111111111
1487,235,1.487,94734.41346167524,0.0947344134616752,173.65166387533986,0.6972222222222222
1488,235,1.488,95304.13781621838,0.0953041378162183,174.17304401406312,0.6944444444444444
1489,235,1.489,94716.8025633748,0.0947168025633748,173.63552241301434,0.6944444444444444
1490,235,1.49,93681.78373764998,0.0936817837376499,172.684214446561,0.6805555555555556
1491,235,1.491,96123.78866617975,0.0961237886661797,174.92041684688047,0.6972222222222222
1492,235,1.492,96400.06402963592,0.0964000640296359,175.1716113112611,0.6916666666666667
1493,235,1.493,95622.39902080451,0.0956223990208045,174.46362070338134,0.6944444444444444
1494,235,1.494,95282.16253689946,0.0952821625368994,174.15296239933994,0.6944444444444444
1495,235,1.495,94641.6069376148,0.0946416069376148,173.56658414730416,0.7027777777777777
1496,235,1.496,92358.02577941564,0.0923580257794156,171.45982816393288,0.6861111111111111
1497,235,1.497,93963.4003330335,0.0939634003330334,172.94357248955467,0.7027777777777777
1498,235,1.498,94486.0299442152,0.0944860299442151,173.42386640108498,0.7027777777777777
1499,235,1.499,95380.19993145244,0.0953801999314524,174.24253379805927,0.6944444444444444
1500,235,1.5,94576.86877718753,0.0945768687771875,173.50721119332724,0.6944444444444444
1501,235,1.501,95873.09624279477,0.0958730962427947,174.69217026853724,0.7027777777777777
1502,235,1.502,94051.20200537556,0.0940512020053755,173.0243549497579,0.7
1503,235,1.503,94678.45530297625,0.0946784553029762,173.60036961811883,0.7
1504,235,1.504,95031.00539062664,0.0950310053906266,173.92328340340626,0.7083333333333334
1505,235,1.505,93455.55782213912,0.0934555578221391,172.47558660172103,0.7027777777777777
1506,235,1.506,95177.80612685515,0.0951778061268551,174.05756701580705,0.7055555555555556
1507,235,1.507,94123.53328053466,0.0941235332805346,173.09087545489862,0.7
1508,235,1.508,96908.05495510528,0.0969080549551052,175.63254807424528,0.7055555555555556
1509,235,1.509,93745.47323159056,0.0937454732315905,172.7429040933178,0.7027777777777777
1510,235,1.51,95375.92412970932,0.0953759241297093,174.23862819249248,0.7194444444444444
1511,235,1.511,93804.39012921276,0.0938043901292127,172.7971780602033,0.7083333333333334
1512,235,1.512,95873.42718562466,0.0958734271856246,174.6924717768517,0.7138888888888889
1513,235,1.513,95704.67918185708,0.095704679181857,174.53866487868277,0.7083333333333334
1514,235,1.514,93351.40998335573,0.0933514099833557,172.37945552442827,0.7027777777777777
1515,235,1.515,93597.3741902968,0.0935973741902968,172.60640059283736,0.7138888888888889
1516,235,1.516,95611.31538118364,0.0956113153811836,174.4535093280358,0.7111111111111111
1517,235,1.517,95649.93487151428,0.0956499348715142,174.48873855478095,0.7222222222222222
1518,235,1.518,93539.80570019936,0.0935398057001993,172.5533103307043,0.7111111111111111
1519,235,1.519,95762.64989965165,0.0957626498996516,174.59151809356692,0.7083333333333334
1520,235,1.52,94991.63699198274,0.0949916369919827,173.8872541600735,0.7027777777777777
1521,235,1.521,96887.58454953684,0.0968875845495368,175.6139971943736,0.7083333333333334
1522,235,1.522,93713.16661765084,0.0937131666176508,172.71313615352787,0.6972222222222222
1523,235,1.523,94651.08545706904,0.094651085457069,173.57527542542425,0.7055555555555556
1524,235,1.524,95146.21622054132,0.0951462162205413,174.0286794065244,0.7083333333333334
1525,235,1.525,95626.30738624476,0.0956263073862447,174.46718608463814,0.7138888888888889
1526,235,1.526,95008.44241427128,0.0950084424142712,173.90263509040315,0.7055555555555556
1527,235,1.527,95024.40067845955,0.0950244006784595,173.9172394118633,0.7138888888888889
1528,235,1.528,95525.4132092564,0.0955254132092564,174.37512267034532,0.7138888888888889
1529,235,1.529,95338.32690881666,0.0953383269088166,174.20428234489086,0.7138888888888889
1530,235,1.53,95100.28439255066,0.0951002843925506,173.9866681704059,0.7055555555555556
1531,235,1.531,93416.4139062274,0.0934164139062273,172.43946206767498,0.7
1532,235,1.532,95881.87944672468,0.0958818794467246,174.7001721057391,0.7138888888888889
1533,235,1.533,93954.86649500996,0.0939548664950099,172.9357188681386,0.7166666666666667
1534,235,1.534,96337.49668164992,0.0963374966816499,175.11475552895965,0.7166666666666667
1535,235,1.535,96997.10496771985,0.0969971049677198,175.71322500720342,0.7222222222222222
1536,235,1.536,95278.34773722535,0.0952783477372253,174.14947609457758,0.725
1537,235,1.537,93080.58881534752,0.0930805888153475,172.12922945198324,0.725
1538,235,1.538,96056.9314309804,0.0960569314309803,174.8595748335205,0.75
1539,235,1.539,95618.64939610852,0.0956186493961085,174.46020006386297,0.7388888888888889
1540,235,1.54,95130.74649243362,0.0951307464924336,174.01453125697745,0.7444444444444445
1541,235,1.541,93659.74467338568,0.0936597446733856,172.66390087968097,0.7388888888888889
1542,235,1.542,95711.23115690034,0.0957112311569003,174.54463926475492,0.7472222222222222
1543,235,1.543,95195.68829997323,0.0951956882999732,174.07391736831823,0.7444444444444445
1544,235,1.544,98547.74252288544,0.0985477425228854,177.11216984196534,0.7416666666666667
1545,235,1.545,95416.07125981004,0.09541607125981,174.27529596249315,0.7527777777777778
1546,235,1.546,93565.11290997616,0.0935651129099761,172.57665091531948,0.7472222222222222
1547,235,1.547,96007.4012207969,0.0960074012207969,174.8144872583316,0.7444444444444445
1548,235,1.548,94380.26674542871,0.0943802667454287,173.32677798232223,0.7444444444444445
1549,235,1.549,94405.39283995162,0.0944053928399516,173.34984813959616,0.75
1550,235,1.55,94872.617808803,0.094872617808803,173.77828453716063,0.7361111111111112
1551,235,1.551,94547.31808258938,0.0945473180825893,173.48010277219598,0.7472222222222222
1552,235,1.552,93617.96727227414,0.0936179672722741,172.62538778289658,0.7527777777777778
1553,235,1.553,91268.85303010116,0.0912688530301011,170.4458219497815,0.7527777777777778
1554,235,1.554,92325.55114481856,0.0923255511448185,171.42968143458398,0.7555555555555555
1555,235,1.555,90929.11922453158,0.0909291192245315,170.12829744387906,0.7527777777777778
1556,235,1.556,91380.16709013552,0.0913801670901355,170.5497305360428,0.7638888888888888
1557,235,1.557,90880.54903443206,0.090880549034432,170.0828539843757,0.7583333333333333
1558,235,1.558,90793.54161994746,0.0907935416199474,170.001417344882,0.7583333333333333
1559,235,1.559,90040.25444196323,0.0900402544419632,169.29472272749928,0.7583333333333333
1560,235,1.56,89907.2994729469,0.0899072994729469,169.16968482067264,0.7666666666666667
1561,235,1.561,90572.91230269131,0.0905729123026913,169.79473904218625,0.7555555555555555
1562,235,1.562,89416.3477357272,0.0894163477357272,168.70716484704965,0.7638888888888888
1563,235,1.563,89583.8667031045,0.0895838667031045,168.86512491976865,0.7722222222222223
1564,235,1.564,88618.97788198579,0.0886189778819857,167.95325767408846,0.7722222222222223
1565,235,1.565,89733.33606950488,0.0897333360695048,169.00594069788178,0.7694444444444445
1566,235,1.566,89502.15592616437,0.0895021559261643,168.7880951550235,0.7666666666666667
1567,235,1.567,88457.27896465406,0.088457278964654,167.79995947367465,0.7666666666666667
1568,235,1.568,90596.68690368676,0.0905966869036867,169.81702240040912,0.775
1569,235,1.569,89555.6411264231,0.0895556411264231,168.83852029104065,0.7638888888888888
1570,235,1.57,92285.9002357606,0.0922859002357606,171.3928656636956,0.7694444444444445
1571,235,1.571,91199.31417878652,0.0911993141787865,170.38087720248805,0.7666666666666667
1572,235,1.572,89448.16241464434,0.0894481624146443,168.73717550544296,0.7777777777777778
1573,235,1.573,87133.8204220357,0.0871338204220357,166.5399545493424,0.7722222222222223
1574,235,1.574,86738.71668574758,0.0867387166857475,166.16194220087937,0.7694444444444445
1575,235,1.575,90072.99552720146,0.0900729955272014,169.32550001253972,0.7694444444444445
1576,235,1.576,90101.17993888869,0.0901011799388886,169.35198945206665,0.7666666666666667
1577,235,1.577,85046.01132720918,0.0850460113272091,164.5326295479086,0.7611111111111111
1578,235,1.578,88552.88475303128,0.0885528847530312,167.8906151843626,0.7777777777777778
1579,235,1.579,86949.67054004608,0.086949670540046,166.36387748943628,0.7666666666666667
1580,235,1.58,90719.40621785496,0.0907194062178549,169.93199777518797,0.775
1581,235,1.581,89690.4158015519,0.0896904158015519,168.96551732696483,0.7694444444444445
1582,235,1.582,90281.84234326474,0.0902818423432647,169.52168876208003,0.7638888888888888
1583,235,1.583,90343.74463342494,0.0903437446334249,169.57979558804445,0.7777777777777778
1584,235,1.584,89425.53301394595,0.0894255330139459,168.71582983109187,0.7694444444444445
1585,235,1.585,87855.6584133957,0.0878556584133957,167.2283607232038,0.7833333333333333
1586,235,1.586,90280.57413294718,0.0902805741329471,169.5204981023407,0.775
1587,235,1.587,87447.41437244482,0.0874474143724448,166.8393733983669,0.7666666666666667
1588,235,1.588,90705.0624228696,0.0907050624228695,169.91856312986303,0.7694444444444445
1589,235,1.589,88377.04720668324,0.0883770472066832,167.72384397460854,0.7805555555555556
1590,235,1.59,88818.42669510086,0.0888184266951008,168.14215203910325,0.7638888888888888
1591,235,1.591,86192.89885704321,0.0861928988570432,165.63831629498168,0.7833333333333333
1592,235,1.592,90346.36063724072,0.0903463606372407,169.5822507562622,0.7722222222222223
1593,235,1.593,85753.63009063195,0.0857536300906319,165.2157021411583,0.7833333333333333
1594,235,1.594,88071.35525276989,0.0880713552527698,167.43351834851163,0.775
1595,235,1.595,85579.04919502452,0.0855790491950245,165.0474398740716,0.7694444444444445
1596,235,1.596,88570.28695513433,0.0885702869551343,167.90711110597576,0.7861111111111111
1597,235,1.597,86707.58837070457,0.0867075883707045,166.13212388201734,0.7722222222222223
1598,235,1.598,88858.31668298943,0.0888583166829894,168.17990566606227,0.7833333333333333
1599,235,1.599,86896.35416556124,0.0868963541655612,166.31286361621628,0.7722222222222223
1600,235,1.6,90161.79223246776,0.0901617922324677,169.40894257282696,0.775
1601,235,1.601,89629.32991568332,0.0896293299156833,168.90796844492144,0.775
1602,235,1.602,89353.88718230283,0.0893538871823028,168.6482305245984,0.7694444444444445
1603,235,1.603,86745.83546349581,0.0867458354634958,166.16876064201472,0.7722222222222223
1604,235,1.604,90918.96538012856,0.0909189653801285,170.1187982619696,0.775
1605,235,1.605,87982.68197055736,0.0879826819705573,167.34920819708935,0.7722222222222223
1606,235,1.606,89997.80748825686,0.0899978074882568,169.25481339795846,0.7722222222222223
1607,235,1.607,86794.77573361901,0.086794775733619,166.2156285826213,0.7722222222222223
1608,235,1.608,90456.43534716222,0.0904564353471622,169.68552572316423,0.7805555555555556
1609,235,1.609,90005.77022734357,0.0900057702273435,169.26230081429873,0.7666666666666667
1610,235,1.61,90384.43652507514,0.0903844365250751,169.61798166197687,0.7666666666666667
1611,235,1.611,87598.04300024093,0.0875980430002409,166.98300242039454,0.7638888888888888
1612,235,1.612,92252.05215330484,0.0922520521533048,171.36143154496455,0.7722222222222223
1613,235,1.613,89025.04880008505,0.089025048800085,168.33761656582132,0.7638888888888888
1614,235,1.614,88795.81026836662,0.0887958102683666,168.1207430988849,0.7666666666666667
1615,235,1.615,89161.66036044253,0.0891616603604425,168.4667265702348,0.7666666666666667
1616,235,1.616,89422.385926016,0.089422385926016,168.71286105805078,0.7722222222222223
1617,235,1.617,88858.69487434489,0.0888586948743448,168.1802635623244,0.7638888888888888
1618,235,1.618,89236.08197955176,0.0892360819795517,168.53701996415663,0.7666666666666667
1619,235,1.619,89768.46536482776,0.0897684653648277,169.03901914401857,0.7694444444444445
1620,235,1.62,89583.76055226766,0.0895837605522676,168.86502487285006,0.7638888888888888
1621,235,1.621,89239.73520300235,0.0892397352030023,168.54046978556602,0.7638888888888888
1622,235,1.622,91836.8101854041,0.0918368101854041,170.97533330161508,0.75
1623,235,1.623,90478.68600818976,0.0904786860081897,169.70639423818366,0.7638888888888888
1624,235,1.624,90386.53808602226,0.0903865380860222,169.61995357477437,0.7666666666666667
1625,235,1.625,91301.65571954988,0.0913016557195498,170.47644893204915,0.7611111111111111
1626,235,1.626,92034.08070358442,0.0920340807035844,171.15886700310844,0.7611111111111111
1627,235,1.627,91251.74014413916,0.0912517401441391,170.42984192726863,0.7583333333333333
1628,235,1.628,91658.3090152277,0.0916583090152277,170.80909200167258,0.7527777777777778
1629,235,1.629,90269.6950283894,0.0902696950283894,169.51028390729607,0.7555555555555555
1630,235,1.63,91474.6636803278,0.0914746636803277,170.6378908237724,0.7583333333333333
1631,235,1.631,93698.14063910463,0.0936981406391046,172.69928917765182,0.7527777777777778
1632,235,1.632,92643.04329140192,0.0926430432914019,171.72418748040752,0.75
1633,235,1.633,92295.8826741125,0.0922958826741125,171.40213507780243,0.7527777777777778
1634,235,1.634,92524.39796322164,0.0925243979632216,171.6141910941424,0.7583333333333333
1635,235,1.635,93005.36556098444,0.0930053655609844,172.05966211229986,0.75
1636,235,1.636,93341.3589045439,0.0933413589045439,172.3701752889569,0.7444444444444445
1637,235,1.637,92847.92997607175,0.0928479299760717,171.9139727395187,0.7472222222222222
1638,235,1.638,91833.8613268685,0.0918338613268685,170.97258829056057,0.7444444444444445
1639,235,1.639,92244.52723276896,0.0922445272327689,171.3544425001589,0.75
1640,235,1.64,93926.37585343048,0.0939263758534304,172.90949658003578,0.7416666666666667
1641,235,1.641,91840.25103796295,0.0918402510379629,170.97853624061926,0.7416666666666667
1642,235,1.642,94047.1254564032,0.0940471254564032,173.02060513112414,0.75
1643,235,1.643,94202.9702347525,0.0942029702347525,173.16390135821925,0.7416666666666667
1644,235,1.644,92455.9462814936,0.0924559462814936,171.55069728181488,0.7472222222222222
1645,235,1.645,96130.5408186836,0.0961305408186836,174.92656032398688,0.75
1646,235,1.646,93027.77539807092,0.0930277753980709,172.08038993125038,0.7416666666666667
1647,235,1.647,94805.64651911182,0.0948056465191118,173.7169380143432,0.7555555555555555
1648,235,1.648,94479.62998659094,0.0944796299865909,173.41799291803147,0.7472222222222222
1649,235,1.649,93315.86037126232,0.0933158603712623,172.34663006255448,0.75
1650,235,1.65,93029.76413279714,0.0930297641327971,172.08222927663255,0.7444444444444445
1651,235,1.651,93135.48957812224,0.0931354895781222,172.17998457220196,0.7472222222222222
1652,235,1.652,93498.47796634956,0.0934984779663495,172.5151873888974,0.7444444444444445
1653,235,1.653,93061.5625526434,0.0930615625526433,172.11163639980194,0.7472222222222222
1654,235,1.654,93799.29513557642,0.0937992951355764,172.79248524957652,0.7444444444444445
1655,235,1.655,95626.60803348808,0.095626608033488,174.46746034513586,0.75
1656,235,1.656,94283.3960999874,0.0942833960999874,173.23780500112625,0.7444444444444445
1657,235,1.657,93582.00425534928,0.0935820042553492,172.59222787649287,0.7444444444444445
1658,235,1.658,93932.3220688378,0.0939323220688378,172.9149697010381,0.7444444444444445
1659,235,1.659,93708.7502980564,0.0937087502980564,172.70906647249183,0.75
1660,235,1.66,96639.22062480576,0.0966392206248057,175.38876622512672,0.7472222222222222
1661,235,1.661,96290.48843340966,0.0962904884334096,175.0720263600677,0.7527777777777778
1662,235,1.662,94404.0082757811,0.0944040082757811,173.34857694702174,0.7472222222222222
1663,235,1.663,98085.94261275991,0.0980859426127599,176.69670407027246,0.7444444444444445
1664,235,1.664,94032.2478477284,0.0940322478477284,173.00691925474086,0.75
1665,235,1.665,95303.80374942874,0.0953038037494287,174.17273875197287,0.7416666666666667
1666,235,1.666,95012.61282604,0.0950126128260399,173.90645179141964,0.7444444444444445
1667,235,1.667,95207.5705170516,0.0952075705170516,174.0847808831028,0.75
1668,235,1.668,94985.16395771522,0.0949851639577152,173.8813294420336,0.75
1669,235,1.669,94758.72415711956,0.0947587241571195,173.67394364548164,0.75
1670,235,1.67,92240.0965035297,0.0922400965035297,171.35032716519802,0.7361111111111112
1671,235,1.671,93662.3606234596,0.0936623606234595,172.6663121450116,0.7416666666666667
1672,235,1.672,92499.8930492528,0.0924998930492528,171.5914637402469,0.7361111111111112
1673,235,1.673,94013.16680740488,0.0940131668074048,172.98936506688142,0.7472222222222222
1674,235,1.674,94060.710386175,0.0940607103861749,173.0331009298217,0.75
1675,235,1.675,94218.72491491937,0.0942187249149193,173.17838087951353,0.7416666666666667
